,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
100,Air Force,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.2,2.0,2.0,3.2,2.2,2.6,2.5,2.3,2.3,3.0,2.7,2.8,3.0,2.1,2.6,2.4,2.4,2.5,2.5
101,Texas A&M,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.9,3.5,4.0,3.5,2.8,3.4,4.1,3.2,3.4,2.9,3.8,3.4,2.8,3.1,2.8,3.1,2.4,3.5,2.8
102,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.2,3.7,3.9,5.4,2.5,3.4,3.6,3.6,3.9,4.0,3.7,3.0,3.8,3.3,3.9,3.6,3.0,3.5,2.8
103,Loyola-Chi,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.6,4.1,3.0,4.0,3.7,2.9,2.8,3.3,3.9,2.5,3.4,2.8,2.8,2.5,1.9,2.1,2.3,2.5,2.9
104,Auburn,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.5,3.2,3.4,2.8,3.4,2.6,4.9,2.5,3.6,3.0,4.0,3.6,3.8,3.0,2.9,3.5,3.8,4.0,3.6
105,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.3,3.4,2.8,2.9,2.8,3.1,2.6,3.1,2.9,3.2,2.2,3.5,2.9,2.0,3.5,3.2,3.0,2.6,3.2
106,Indiana,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.4,2.5,2.6,2.8,2.4,3.2,3.0,3.2,3.0,3.3,3.3,2.4,2.7,2.3,3.1,2.8,2.9,3.3,2.6
107,St Fran (NY),0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.5,3.6,4.2,3.5,3.8,3.8,3.8,4.1,3.7,3.5,2.8,3.5,3.7,2.9,3.2,2.3,2.7,3.7,2.3
108,Richmond,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.5,1.9,1.5,2.6,2.5,2.6,2.6,2.5,1.9,2.6,2.1,1.9,2.1,1.9,2.6,1.7,1.9,2.2,1.8
109,Wm & Mary,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.9,3.9,3.8,3.5,3.0,3.2,3.2,3.2,3.1,2.3,2.4,2.8,2.6,2.6,2.3,2.5,3.8,4.0,3.3
110,Maryland BC,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.1,4.5,3.9,3.9,2.8,3.4,3.3,4.4,2.7,3.7,3.3,3.9,2.7,3.4,3.3,2.7,2.9,2.6,2.8
111,Oklahoma St,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.5,3.3,2.7,2.6,2.3,2.1,2.4,2.5,2.6,2.3,2.9,2.5,3.3,3.3,3.3,2.7,3.3,2.8,3.4
112,Syracuse,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.2,3.4,4.7,5.6,3.4,2.9,4.0,2.8,3.9,3.5,3.4,3.4,3.5,3.8,3.7,3.7,3.6,4.3,3.3
